net_id,struc_roc_mean,attr_roc_mean,full_roc_mean,struc_pr_mean,attr_pr_mean,full_pr_mean
163,0.9646946165011856,0.9015182402360853,0.9658487717881149,0.3413104412898367,0.09033702168275067,0.3348408630537877
164,0.9755386961642116,0.9242391455130372,0.9745660370051518,0.3406655844722375,0.09922447448352781,0.3321461974877914
165,0.738628841607565,0.7287943262411347,0.7984869976359338,0.23085726626409478,0.17982191821204224,0.2970040729290052
166,0.7635130111524164,0.750124800849708,0.8202031332979288,0.15062749471105336,0.17111867984924384,0.22719818052480795
167,0.7717942066580199,0.6878659749243407,0.8011085170773887,0.19759403511789891,0.21816991911513745,0.2584293199155093
168,0.6366846846846846,0.6258828828828829,0.6250900900900901,0.15115554376788462,0.21730607393104417,0.17825279997128166
169,0.9139290158842147,0.8888287228934553,0.9240611067015511,0.6337998869394434,0.3500302796528526,0.7105083544421756
170,0.9286900401186114,0.9147357404500263,0.9482783882783883,0.693510019150482,0.4249205379106707,0.707543682708987
171,0.9171821581196582,0.8857793803418803,0.9441666666666666,0.6445263336787138,0.2957317392023655,0.666575032581426
172,0.7924468085106383,0.7766595744680851,0.8093971631205674,0.20008456089949278,0.1418015702111667,0.23791935072466522
173,0.7767391304347826,0.6677777777777777,0.759987922705314,0.13105960162833136,0.07129896717149578,0.15534388769850568
174,0.8276433593007789,0.7954638672493507,0.8470870859459116,0.31441705266455144,0.19690931276014947,0.3516529084023889
175,0.9527844169303729,0.904568021636036,0.9592070474321763,0.6910060586575868,0.374116813109289,0.7450468035411855
176,0.9486667392036967,0.9164942510143925,0.9583222352894355,0.6655195379992118,0.41903548015014175,0.7540237462028163
177,0.9588123390086072,0.9073003706728656,0.9621825720927312,0.7410389057345104,0.3644110661265164,0.7720877849730148
178,0.9635411856466201,0.9260076821161267,0.9681864640313226,0.7881296080419438,0.47104082052989116,0.8279499147742835
179,0.9442967651195499,0.9029746835443039,0.9450987458977964,0.7226628487495055,0.42221713213016593,0.7504344346670446
180,0.9425458095765421,0.9150321337248897,0.9549883785924298,0.6957066425031391,0.41297757275094027,0.7544422439790843
181,0.9433055675996851,0.8868862953862953,0.9487161519808579,0.6441968863464982,0.26634351174308535,0.7082631693489326
182,0.8709700624909169,0.8082221307195875,0.8894936674794254,0.3381901076594447,0.1763664865284677,0.43108419894208005
183,0.9586538438148677,0.9380487467025601,0.9647941701533039,0.7874732759257258,0.7909986515938223,0.8572601821384899
184,0.9700788777617888,0.9471744774994372,0.9718954117842843,0.8467200782737582,0.7787846633608747,0.8862455461022709
185,0.9467106509457386,0.9244994423127514,0.9638784974774808,0.783745917528441,0.71681475925991,0.8473030907952703
186,0.9710676017923241,0.9366060491082759,0.9709492336455806,0.8603842133633203,0.8144442062869457,0.8826082549097949
187,0.9674047147290523,0.9295556139094454,0.9677588949895227,0.8316650725265824,0.8192696481835811,0.8665683424604469
188,0.943343048847446,0.9371331509347925,0.9567562280726243,0.7913983412656452,0.7164899112868295,0.8329623538126405
189,0.9510841697820188,0.9101078277341559,0.950069498179112,0.7657493006059836,0.6850683412088328,0.7892158962596552
190,0.9560522886705701,0.9207451045724412,0.9617258952560614,0.7894850425259875,0.7161512475545646,0.8141543535463089
191,0.8635271230826786,0.8210624766180322,0.8752124953236065,0.3854619919044568,0.290774054970121,0.4756683679573478
192,0.9743152155689258,0.9724499814301935,0.9821848958499135,0.8317763818439736,0.8558251581422555,0.8970754840444777
193,0.962094776172872,0.9516164119219053,0.9724750138752395,0.784164583192434,0.6984362244581088,0.845027536663386
194,0.9646930693069308,0.9474483168316832,0.9739671287128712,0.7864996054045675,0.7564844192098585,0.8561399463204736
195,0.9206967061528465,0.8785539061328536,0.9413115409606638,0.5378975354835356,0.4233029313350161,0.6568322565910174
196,0.9679818865850823,0.9636615729292162,0.9719892841290978,0.7476043024953887,0.7844265236341188,0.839895188729941
197,0.964851199424448,0.9403919068379005,0.9750929604654047,0.7858485507935195,0.743328857817651,0.8629254104158361
198,0.9714235595741357,0.9529900283976153,0.9749806681014757,0.8248334258429043,0.8386969841366121,0.8790607671478672
