"","feature_name","mean_coef","mean_coef_se","mean_coef_conf_low","mean_coef_conf_high","mean_coef_zvalue","mean_coef_pvalue","p_adjusted","model","metric","significance"
"120","assort_met",3.79352321178697,1.4313806391315,0.988017159089238,6.5990292644847,2.65025466188276,0.00804311194358499,0.017694846275887,"Structure","PR-AUC","*"
"121","max_log_mass",0.118350810381759,0.0481499915967748,0.0239768268520803,0.212724793911437,2.45796118455992,0.0139728275359254,0.0279456550718509,"Structure","PR-AUC","*"
"122","mean_log_mass",-0.271777271986374,0.113874751954645,-0.494971785817478,-0.0485827581552702,-2.3866332731475,0.0170034431637029,0.0311729791334553,"Structure","PR-AUC","*"
"123","num_attr",0.128799951855159,0.0605138999239493,0.0101927080042183,0.2474071957061,2.12843581420183,0.0333009663890978,0.0563554815815502,"Structure","PR-AUC",""
"124","median_log_mass",-0.146223511501037,0.0785523664974217,-0.300186149835984,0.00773912683390901,-1.86147811989645,0.0626766876828995,0.0984919377874136,"Structure","PR-AUC",""
"125","assort_mov",1.86126447795732,1.04082445575476,-0.178751455322012,3.90128041123665,1.78825974703641,0.0737341108936658,0.106783813898451,"Structure","PR-AUC",""
"126","min_log_mass",-0.06472778857174,0.0366849814154475,-0.136630352146017,0.00717477500253706,-1.76442200797965,0.0776609555625101,0.106783813898451,"Structure","PR-AUC",""
"127","deg_assort_oo",0.444962113282133,0.32190695036276,-0.185975509428877,1.07589973599314,1.38226935697008,0.166889011158366,0.215974014440239,"Structure","PR-AUC",""
"128","assort_mass",2.21058025746875,1.8127431178041,-1.34239625342728,5.76355676836478,1.21946691495184,0.22266702586192,0.272148587164569,"Structure","PR-AUC",""
"129","clustering_coefficient",-0.485896343883687,0.501085155340046,-1.46802324835018,0.496230560582804,-0.969688163190442,0.332201952347298,0.377154685222447,"Structure","PR-AUC",""
"130","miss_mass_frac",0.787603839898243,0.830355604584425,-0.83989314508723,2.41510082488371,0.948513908438568,0.34286789565677,0.377154685222447,"Structure","PR-AUC",""
"131","high_tax_frac",0.5817435843009,0.747493286746376,-0.883343257721997,2.0468304263238,0.778259276191045,0.436416178101221,0.457197900867946,"Structure","PR-AUC",""
"132","connectance",1.07552057251452,1.50496396432294,-1.87420879755844,4.02524994258747,0.714648721172789,0.474826131105577,0.474826131105577,"Structure","PR-AUC",""
